No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,time_of_day
27,2013,3,2,2,4.0,4.0,3.0,8.0,300.0,77.0,-1.6,1033.3,-18.2,0.0,NE,2.1,Shunyi,Malam
28,2013,3,2,3,8.0,8.0,3.0,8.0,300.0,77.0,-2.0,1033.0,-18.1,0.0,NNE,1.4,Shunyi,Malam
29,2013,3,2,4,6.0,6.0,3.0,8.0,300.0,78.0,-2.5,1033.0,-17.7,0.0,N,1.7,Shunyi,Malam
30,2013,3,2,5,6.0,6.0,9.0,31.0,500.0,52.0,-3.1,1032.6,-17.1,0.0,N,0.7,Shunyi,Malam
31,2013,3,2,6,4.0,6.0,13.0,33.0,700.0,45.0,-2.8,1031.8,-17.2,0.0,NNW,0.9,Shunyi,Siang
32,2013,3,2,7,13.0,,12.0,31.0,700.0,49.0,-2.7,1032.3,-16.4,0.0,N,1.3,Shunyi,Siang
33,2013,3,2,8,12.0,12.0,8.0,31.0,500.0,48.0,-1.5,1032.3,-16.5,0.0,N,1.6,Shunyi,Siang
34,2013,3,2,9,12.0,10.0,20.0,54.0,800.0,25.0,-0.4,1032.2,-16.7,0.0,NW,1.7,Shunyi,Siang
35,2013,3,2,10,26.0,35.0,18.0,39.0,700.0,42.0,0.7,1031.8,-17.1,0.0,SW,0.5,Shunyi,Siang
36,2013,3,2,11,18.0,32.0,15.0,26.0,600.0,56.0,1.6,1031.2,-16.8,0.0,SSW,1.6,Shunyi,Siang
37,2013,3,2,12,19.0,22.0,17.0,45.0,600.0,37.0,2.1,1030.1,-16.9,0.0,SW,1.1,Shunyi,Siang
38,2013,3,2,13,12.0,14.0,15.0,60.0,800.0,34.0,2.8,1028.5,-16.3,0.0,NE,1.0,Shunyi,Siang
39,2013,3,2,14,18.0,23.0,21.0,67.0,1000.0,27.0,3.1,1027.7,-16.6,0.0,N,1.2,Shunyi,Siang
40,2013,3,2,15,32.0,34.0,22.0,66.0,1100.0,30.0,3.2,1026.9,-16.0,0.0,NE,0.5,Shunyi,Siang
41,2013,3,2,16,43.0,47.0,24.0,68.0,1100.0,30.0,3.1,1026.4,-15.6,0.0,N,1.8,Shunyi,Siang
42,2013,3,2,17,49.0,55.0,23.0,61.0,1000.0,37.0,2.2,1026.1,-15.4,0.0,ENE,1.4,Shunyi,Siang
43,2013,3,2,18,38.0,51.0,23.0,61.0,1000.0,34.0,1.7,1026.1,-14.9,0.0,ENE,1.5,Shunyi,Malam
44,2013,3,2,19,52.0,54.0,26.0,76.0,1200.0,18.0,1.1,1025.7,-14.6,0.0,ENE,1.3,Shunyi,Malam
45,2013,3,2,20,69.0,82.0,35.0,87.0,1700.0,8.0,0.7,1025.6,-14.5,0.0,NE,1.4,Shunyi,Malam
46,2013,3,2,21,96.0,104.0,53.0,90.0,2000.0,4.0,-0.1,1025.3,-13.8,0.0,ENE,0.8,Shunyi,Malam
47,2013,3,2,22,108.0,123.0,46.0,88.0,2000.0,4.0,-0.2,1024.7,-13.2,0.0,NNE,1.0,Shunyi,Malam
48,2013,3,2,23,130.0,136.0,70.0,88.0,2600.0,4.0,-0.9,1023.9,-14.8,0.0,N,1.6,Shunyi,Malam
49,2013,3,3,0,125.0,153.0,45.0,85.0,2600.0,4.0,-1.2,1022.9,-13.4,0.0,N,1.4,Shunyi,Malam
50,2013,3,3,1,96.0,118.0,40.0,81.0,1899.0,3.0,-2.1,1021.9,-12.2,0.0,WNW,1.0,Shunyi,Malam
51,2013,3,3,2,84.0,92.0,42.0,84.0,2000.0,4.0,-3.8,1020.7,-11.1,0.0,NW,0.2,Shunyi,Malam
52,2013,3,3,3,80.0,90.0,25.0,85.0,2000.0,4.0,-4.6,1019.9,-10.2,0.0,N,0.1,Shunyi,Malam
53,2013,3,3,4,81.0,92.0,11.0,82.0,3000.0,5.0,-3.8,1019.5,-10.9,0.0,N,1.1,Shunyi,Malam
54,2013,3,3,5,120.0,106.0,10.0,76.0,3000.0,4.0,-5.3,1019.0,-9.9,0.0,NNE,1.1,Shunyi,Malam
55,2013,3,3,6,88.0,108.0,10.0,73.0,2500.0,3.0,-4.1,1018.7,-11.4,0.0,NW,0.8,Shunyi,Siang
56,2013,3,3,7,92.0,97.0,8.0,67.0,3500.0,3.0,-2.6,1019.4,-11.9,0.0,NNW,1.4,Shunyi,Siang
57,2013,3,3,8,113.0,122.0,23.0,65.0,2700.0,3.0,-0.1,1018.6,-12.7,0.0,N,2.1,Shunyi,Siang
58,2013,3,3,9,99.0,114.0,67.0,62.0,2200.0,6.0,2.4,1018.4,-13.0,0.0,N,1.0,Shunyi,Siang
59,2013,3,3,10,88.0,95.0,66.0,61.0,1800.0,15.0,4.8,1017.5,-12.7,0.0,WNW,0.9,Shunyi,Siang
60,2013,3,3,11,85.0,92.0,61.0,65.0,1700.0,26.0,9.3,1016.2,-12.6,0.0,S,1.4,Shunyi,Siang
61,2013,3,3,12,95.0,106.0,60.0,73.0,1700.0,28.0,11.8,1014.9,-13.3,0.0,S,2.2,Shunyi,Siang
62,2013,3,3,13,109.0,123.0,58.0,84.0,1600.0,25.0,14.5,1013.6,-12.7,0.0,W,4.7,Shunyi,Siang
63,2013,3,3,14,99.0,114.0,48.0,78.0,1399.0,33.0,15.9,1013.0,-12.5,0.0,W,3.4,Shunyi,Siang
64,2013,3,3,15,70.0,107.0,28.0,64.0,1100.0,44.0,15.6,1013.0,-12.8,0.0,N,3.1,Shunyi,Siang
65,2013,3,3,16,45.0,96.0,23.0,42.0,900.0,64.0,14.9,1013.0,-12.4,0.0,NE,1.6,Shunyi,Siang
66,2013,3,3,17,41.0,73.0,15.0,34.0,800.0,72.0,13.0,1013.4,-13.1,0.0,N,1.1,Shunyi,Siang
67,2013,3,3,18,42.0,67.0,10.0,36.0,700.0,70.0,8.4,1014.4,-11.0,0.0,N,0.0,Shunyi,Malam
68,2013,3,3,19,39.0,66.0,11.0,49.0,700.0,47.0,5.3,1015.5,-9.7,0.0,NW,0.9,Shunyi,Malam
69,2013,3,3,20,26.0,67.0,25.0,63.0,800.0,27.0,10.4,1015.7,-12.3,0.0,NNW,2.4,Shunyi,Malam
70,2013,3,3,21,34.0,64.0,20.0,60.0,1300.0,27.0,7.4,1016.0,-8.3,0.0,NW,1.5,Shunyi,Malam
71,2013,3,3,22,47.0,68.0,16.0,44.0,1100.0,44.0,5.9,1016.5,-11.3,0.0,N,1.4,Shunyi,Malam
72,2013,3,3,23,38.0,55.0,19.0,54.0,1000.0,28.0,8.7,1017.2,-11.3,0.0,NW,4.2,Shunyi,Malam
73,2013,3,4,0,32.0,55.0,35.0,55.0,1200.0,29.0,8.9,1018.3,-11.2,0.0,NW,4.5,Shunyi,Malam
74,2013,3,4,1,39.0,54.0,18.0,32.0,1000.0,48.0,7.8,1019.2,-11.0,0.0,NW,2.6,Shunyi,Malam
75,2013,3,4,2,30.0,50.0,9.0,15.0,700.0,68.0,5.7,1019.3,-11.4,0.0,N,1.5,Shunyi,Malam
76,2013,3,4,3,16.0,26.0,13.0,13.0,500.0,71.0,3.0,1019.8,-12.1,0.0,WNW,1.1,Shunyi,Malam
77,2013,3,4,4,3.0,8.0,12.0,16.0,500.0,69.0,4.9,1020.1,-12.6,0.0,S,2.1,Shunyi,Malam
78,2013,3,4,5,3.0,8.0,5.0,11.0,400.0,77.0,2.2,1020.8,-12.1,0.0,SE,1.0,Shunyi,Malam
79,2013,3,4,6,3.0,9.0,6.0,22.0,500.0,60.0,2.6,1021.5,-12.1,0.0,NE,1.4,Shunyi,Siang
80,2013,3,4,7,9.0,14.0,15.0,53.0,800.0,24.0,5.2,1022.6,-11.9,0.0,NNE,1.2,Shunyi,Siang
81,2013,3,4,8,11.0,21.0,15.0,67.0,1399.0,13.0,8.2,1023.2,-12.3,0.0,NE,3.1,Shunyi,Siang
82,2013,3,4,9,15.0,33.0,13.0,32.0,700.0,56.0,9.6,1023.5,-13.6,0.0,NE,1.5,Shunyi,Siang
83,2013,3,4,10,10.0,14.0,6.0,19.0,600.0,72.0,11.1,1023.1,-13.8,0.0,ESE,1.4,Shunyi,Siang
84,2013,3,4,11,3.0,9.0,6.0,17.0,500.0,76.0,12.0,1022.5,-13.1,0.0,E,1.7,Shunyi,Siang
85,2013,3,4,12,3.0,7.0,5.0,15.0,500.0,83.0,13.4,1021.4,-13.6,0.0,W,3.5,Shunyi,Siang
86,2013,3,4,13,5.0,8.0,6.0,18.0,500.0,83.0,14.4,1020.2,-13.7,0.0,NNW,2.9,Shunyi,Siang
87,2013,3,4,14,3.0,9.0,8.0,19.0,500.0,82.0,15.0,1019.1,-14.2,0.0,N,3.5,Shunyi,Siang
88,2013,3,4,15,3.0,6.0,8.0,19.0,500.0,82.0,16.0,1018.5,-14.5,0.0,WSW,3.2,Shunyi,Siang
89,2013,3,4,16,13.0,,8.0,21.0,500.0,84.0,14.9,1017.9,-13.3,0.0,SSW,3.0,Shunyi,Siang
90,2013,3,4,17,8.0,10.0,10.0,32.0,500.0,69.0,12.8,1018.1,-13.3,0.0,SW,1.8,Shunyi,Siang
91,2013,3,4,18,18.0,28.0,7.0,55.0,700.0,50.0,10.6,1018.7,-13.5,0.0,SSW,1.6,Shunyi,Malam
92,2013,3,4,19,25.0,47.0,8.0,91.0,900.0,25.0,8.9,1019.1,-12.3,0.0,SSE,1.3,Shunyi,Malam
93,2013,3,4,20,37.0,60.0,15.0,103.0,1100.0,10.0,7.5,1019.2,-11.3,0.0,SSE,1.5,Shunyi,Malam
94,2013,3,4,21,52.0,84.0,24.0,104.0,1399.0,4.0,7.0,1019.4,-10.3,0.0,SSE,1.6,Shunyi,Malam
95,2013,3,4,22,63.0,97.0,30.0,107.0,1500.0,4.0,6.6,1019.0,-10.7,0.0,S,1.6,Shunyi,Malam
96,2013,3,4,23,72.0,103.0,32.0,103.0,1600.0,84.0,6.2,1018.3,-10.6,0.0,SSE,1.6,Shunyi,Malam
97,2013,3,5,0,80.0,100.0,32.0,96.0,1500.0,84.0,4.7,1017.9,-9.9,0.0,ESE,1.5,Shunyi,Malam
98,2013,3,5,1,82.0,100.0,28.0,90.0,1800.0,84.0,2.2,1017.4,-9.4,0.0,NE,0.9,Shunyi,Malam
99,2013,3,5,2,93.0,106.0,,5.0,200.0,84.0,2.2,1017.0,-10.7,0.0,NNE,1.7,Shunyi,Malam
100,2013,3,5,3,98.0,116.0,5.0,4.0,,84.0,0.5,1016.7,-8.2,0.0,NNE,0.2,Shunyi,Malam
101,2013,3,5,4,110.0,133.0,5.0,,200.0,84.0,0.2,1016.4,-9.0,0.0,NNE,1.7,Shunyi,Malam
102,2013,3,5,5,108.0,127.0,5.0,75.0,1500.0,84.0,0.3,1016.3,-7.5,0.0,NNE,0.0,Shunyi,Malam
103,2013,3,5,6,104.0,116.0,15.0,72.0,2100.0,84.0,-0.1,1016.3,-8.3,0.0,NE,1.0,Shunyi,Siang
104,2013,3,5,7,100.0,108.0,17.0,68.0,2299.0,84.0,1.7,1016.1,-7.6,0.0,NE,1.0,Shunyi,Siang
105,2013,3,5,8,103.0,111.0,35.0,65.0,2399.0,84.0,5.3,1015.9,-7.9,0.0,SSE,1.3,Shunyi,Siang
106,2013,3,5,9,104.0,123.0,75.0,64.0,2200.0,84.0,7.4,1015.4,-7.9,0.0,SSE,1.5,Shunyi,Siang
107,2013,3,5,10,114.0,136.0,79.0,70.0,2200.0,84.0,8.3,1014.7,-7.1,0.0,NE,1.4,Shunyi,Siang
108,2013,3,5,11,124.0,150.0,77.0,69.0,1899.0,84.0,10.7,1013.6,-6.6,0.0,ENE,1.1,Shunyi,Siang
109,2013,3,5,12,127.0,147.0,76.0,68.0,1800.0,33.0,12.3,1012.3,-7.2,0.0,S,1.4,Shunyi,Siang
110,2013,3,5,13,129.0,149.0,84.0,78.0,1700.0,84.0,12.2,1010.9,-7.3,0.0,ESE,0.6,Shunyi,Siang
111,2013,3,5,14,142.0,154.0,79.0,77.0,1600.0,84.0,13.6,1010.3,-7.8,0.0,E,1.7,Shunyi,Siang
112,2013,3,5,15,85.0,102.0,60.0,86.0,1500.0,84.0,13.7,1009.8,-7.1,0.0,S,1.6,Shunyi,Siang
113,2013,3,5,16,3.0,3.0,71.0,118.0,1600.0,69.0,12.9,1009.7,-6.2,0.0,SE,1.0,Shunyi,Siang
114,2013,3,5,17,3.0,74.0,83.0,112.0,2000.0,61.0,12.0,1010.2,-6.5,0.0,NNE,1.2,Shunyi,Siang
115,2013,3,5,18,3.0,238.0,86.0,128.0,2100.0,61.0,8.9,1010.7,-5.4,0.0,N,0.7,Shunyi,Malam
116,2013,3,5,19,154.0,226.0,84.0,140.0,2200.0,61.0,7.3,1011.1,-5.1,0.0,NNE,1.3,Shunyi,Malam
117,2013,3,5,20,193.0,234.0,87.0,145.0,2399.0,61.0,4.1,1011.4,-4.1,0.0,NNE,1.3,Shunyi,Malam
118,2013,3,5,21,218.0,247.0,101.0,143.0,2799.0,61.0,5.0,1011.3,-5.1,0.0,N,1.5,Shunyi,Malam
119,2013,3,5,22,249.0,261.0,92.0,134.0,2500.0,61.0,5.3,1011.3,-5.7,0.0,N,1.4,Shunyi,Malam
120,2013,3,5,23,233.0,239.0,77.0,114.0,2100.0,61.0,4.1,1011.0,-5.7,0.0,N,1.7,Shunyi,Malam
121,2013,3,6,0,200.0,208.0,79.6824,97.7228,,61.0,4.5,1011.1,-5.0,0.0,NNW,0.7,Shunyi,Malam
122,2013,3,6,1,163.0,184.0,77.0,104.0,2200.0,61.0,2.9,1010.9,-5.5,0.0,NNW,1.0,Shunyi,Malam
123,2013,3,6,2,172.0,173.0,66.0,106.0,2399.0,61.0,4.6,1010.4,-6.0,0.0,N,1.2,Shunyi,Malam
124,2013,3,6,3,160.0,175.0,61.0,100.0,2200.0,61.0,4.1,1010.2,-5.9,0.0,N,1.8,Shunyi,Malam
125,2013,3,6,4,146.0,158.0,59.0,94.0,2000.0,61.0,3.7,1009.9,-5.8,0.0,N,2.1,Shunyi,Malam
126,2013,3,6,5,137.0,144.0,67.0,85.0,1700.0,61.0,3.9,1010.4,-5.9,0.0,NNE,1.8,Shunyi,Malam
127,2013,3,6,6,129.0,140.0,73.0,82.0,1800.0,61.0,4.0,1010.9,-5.8,0.0,N,2.0,Shunyi,Siang
128,2013,3,6,7,128.0,136.0,86.0,82.0,1600.0,61.0,4.5,1011.6,-5.9,0.0,NNE,1.9,Shunyi,Siang
129,2013,3,6,8,120.0,132.0,84.0,72.0,1600.0,61.0,5.3,1011.6,-5.7,0.0,N,2.1,Shunyi,Siang
130,2013,3,6,9,136.0,138.0,94.0,80.0,1800.0,61.0,6.4,1011.6,-5.6,0.0,N,2.2,Shunyi,Siang
131,2013,3,6,10,143.0,156.0,97.0,79.0,2100.0,61.0,8.4,1011.4,-5.5,0.0,NNW,1.7,Shunyi,Siang
132,2013,3,6,11,164.0,174.0,87.108,75.7557,,61.0,9.1,1010.5,-5.6,0.0,N,2.1,Shunyi,Siang
133,2013,3,6,12,160.0,174.0,103.0,87.0,2700.0,61.0,9.7,1009.3,-5.4,0.0,N,1.7,Shunyi,Siang
134,2013,3,6,13,168.0,186.0,89.0,77.0,1899.0,61.0,10.8,1008.4,-4.9,0.0,NNW,0.9,Shunyi,Siang
135,2013,3,6,14,160.0,173.0,84.0,74.0,1800.0,49.0,12.2,1008.0,-4.9,0.0,WSW,1.2,Shunyi,Siang
136,2013,3,6,15,161.0,176.0,99.0,86.0,1899.0,49.0,13.1,1008.0,-4.6,0.0,NE,1.2,Shunyi,Siang
137,2013,3,6,16,165.0,191.0,113.0,111.0,2200.0,49.0,12.8,1007.9,-4.8,0.0,NNE,0.2,Shunyi,Siang
138,2013,3,6,17,188.0,218.0,125.0,112.0,2200.0,36.0,10.2,1008.4,-3.5,0.0,SE,0.6,Shunyi,Siang
139,2013,3,6,18,201.0,217.0,113.0,113.0,2600.0,26.0,8.1,1009.2,-3.4,0.0,ESE,0.0,Shunyi,Malam
140,2013,3,6,19,186.0,217.0,102.0,120.0,2399.0,26.0,5.5,1009.9,-3.3,0.0,NNW,0.1,Shunyi,Malam
141,2013,3,6,20,194.0,233.0,86.0,111.0,2899.0,26.0,4.4,1010.3,-3.6,0.0,W,0.8,Shunyi,Malam
142,2013,3,6,21,203.0,241.0,83.0,116.0,2899.0,26.0,3.4,1010.0,-3.0,0.0,W,0.1,Shunyi,Malam
143,2013,3,6,22,217.0,245.0,83.0,118.0,3500.0,26.0,3.7,1010.0,-3.1,0.0,NE,0.5,Shunyi,Malam
144,2013,3,6,23,248.0,277.0,74.0,114.0,4500.0,26.0,2.5,1009.9,-2.6,0.0,NE,0.9,Shunyi,Malam
145,2013,3,7,0,299.0,312.0,76.0,117.0,4500.0,26.0,1.2,1009.8,-3.3,0.0,NE,0.0,Shunyi,Malam
146,2013,3,7,1,312.0,320.0,71.0,113.0,4500.0,26.0,1.7,1009.7,-3.6,0.0,NNE,0.9,Shunyi,Malam
147,2013,3,7,2,275.0,308.0,71.0,105.0,4500.0,26.0,1.1,1009.2,-3.4,0.0,N,0.0,Shunyi,Malam
148,2013,3,7,3,278.0,305.0,55.0,99.0,4400.0,26.0,0.1,1009.0,-3.3,0.0,NNE,1.9,Shunyi,Malam
149,2013,3,7,4,255.0,290.0,43.0,91.0,3500.0,26.0,0.2,1009.2,-3.4,0.0,NE,0.5,Shunyi,Malam
150,2013,3,7,5,192.0,240.0,39.0,91.0,2500.0,26.0,-0.4,1009.3,-3.8,0.0,NNW,0.9,Shunyi,Malam
151,2013,3,7,6,169.0,189.0,42.0,88.0,2500.0,26.0,0.9,1009.1,-3.6,0.0,NNE,0.7,Shunyi,Siang
152,2013,3,7,7,151.0,176.0,37.0,74.0,2200.0,26.0,3.1,1009.2,-2.6,0.0,NE,1.7,Shunyi,Siang
153,2013,3,7,8,126.0,149.0,44.0,63.0,2200.0,26.0,6.5,1009.4,-2.2,0.0,SSW,1.1,Shunyi,Siang
154,2013,3,7,9,126.0,140.0,98.0,65.0,2100.0,26.0,8.4,1009.0,-2.0,0.0,SE,1.4,Shunyi,Siang
155,2013,3,7,10,157.0,165.0,131.0,104.0,2799.0,26.0,10.5,1008.0,-1.9,0.0,NNE,1.0,Shunyi,Siang
156,2013,3,7,11,220.0,227.0,133.0,129.0,3100.0,26.0,14.4,1006.2,-3.0,0.0,SE,2.4,Shunyi,Siang
157,2013,3,7,12,263.0,264.0,134.0,138.0,3200.0,26.0,15.8,1003.9,-2.7,0.0,SSE,3.0,Shunyi,Siang
158,2013,3,7,13,272.0,280.0,121.0,156.0,3399.0,41.0,17.3,1002.7,-1.9,0.0,S,2.6,Shunyi,Siang
159,2013,3,7,14,330.0,335.0,123.0,154.0,3500.0,67.0,17.7,1001.3,-2.1,0.0,SSW,1.5,Shunyi,Siang
160,2013,3,7,15,366.0,371.0,112.0,121.0,3100.0,85.0,18.1,1000.3,-2.3,0.0,SSW,1.4,Shunyi,Siang
161,2013,3,7,16,259.0,290.0,87.0,110.0,2600.0,91.0,17.4,999.8,-0.8,0.0,ESE,1.1,Shunyi,Siang
162,2013,3,7,17,249.0,262.0,93.0,115.0,3100.0,98.0,15.2,999.4,-0.2,0.0,E,1.2,Shunyi,Siang
163,2013,3,7,18,318.0,328.0,111.0,143.0,4000.0,98.0,13.0,1000.0,0.0,0.0,NNE,1.5,Shunyi,Malam
164,2013,3,7,19,404.0,435.0,107.0,183.0,4900.0,43.0,11.2,1000.0,0.6,0.0,NNE,0.4,Shunyi,Malam
165,2013,3,7,20,484.0,497.0,110.0,154.0,4599.0,98.0,9.2,1000.2,0.4,0.0,WSW,0.4,Shunyi,Malam
166,2013,3,7,21,446.0,486.0,107.0,139.0,4500.0,98.0,6.9,1000.5,0.1,0.0,NW,0.0,Shunyi,Malam
167,2013,3,7,22,425.0,445.0,91.0,159.0,4700.0,98.0,6.4,1000.7,-0.4,0.0,NNW,0.9,Shunyi,Malam
168,2013,3,7,23,416.0,425.0,95.0,172.0,4200.0,98.0,5.2,1000.7,-0.6,0.0,NNE,1.0,Shunyi,Malam
169,2013,3,8,0,344.0,385.0,96.0,168.0,4099.0,98.0,5.3,1000.6,-1.4,0.0,N,1.3,Shunyi,Malam
170,2013,3,8,1,386.0,340.0,98.0,111.0,3700.0,98.0,4.5,1000.7,-1.7,0.0,NW,1.1,Shunyi,Malam
171,2013,3,8,2,326.0,352.0,81.0,86.0,3200.0,98.0,3.7,1000.6,-1.7,0.0,NE,1.6,Shunyi,Malam
172,2013,3,8,3,301.0,312.0,76.0,102.0,3299.0,98.0,4.0,1000.3,-2.2,0.0,NNW,1.6,Shunyi,Malam
173,2013,3,8,4,335.0,278.0,78.0,107.0,3100.0,98.0,3.2,1001.0,-2.8,0.0,SW,0.5,Shunyi,Malam
174,2013,3,8,5,232.0,249.0,61.0,110.0,3100.0,98.0,1.9,1001.6,-2.8,0.0,S,0.5,Shunyi,Malam
175,2013,3,8,6,265.0,222.0,40.0,103.0,3100.0,98.0,2.3,1002.3,-2.4,0.0,W,0.7,Shunyi,Siang
176,2013,3,8,7,263.0,221.0,38.0,96.0,3100.0,98.0,6.8,1002.9,-2.1,0.0,NNE,2.0,Shunyi,Siang
177,2013,3,8,8,216.0,223.0,66.0,88.0,3399.0,98.0,10.0,1003.5,-2.0,0.0,NE,2.0,Shunyi,Siang
178,2013,3,8,9,207.0,226.0,96.0,78.0,2700.0,98.0,14.5,1003.4,-2.0,0.0,SE,1.2,Shunyi,Siang
179,2013,3,8,10,174.0,196.0,74.256,62.6165,,98.0,16.8,1003.4,-1.4,0.0,SE,2.1,Shunyi,Siang
180,2013,3,8,11,181.0,244.0,87.0,116.0,2600.0,98.0,20.0,1002.6,-3.0,0.0,S,3.1,Shunyi,Siang
181,2013,3,8,12,212.0,197.0,67.0,94.0,2100.0,98.0,17.7,1002.4,1.6,0.0,SE,5.5,Shunyi,Siang
182,2013,3,8,13,377.0,515.0,81.1104,133.0344,,98.0,15.8,1001.8,1.9,0.0,SE,6.2,Shunyi,Siang
183,2013,3,8,14,558.0,668.0,117.0,149.0,6099.0,98.0,14.4,1001.8,0.6,0.0,SE,6.7,Shunyi,Siang
184,2013,3,8,15,253.0,330.0,99.0,85.0,4099.0,98.0,13.2,1002.1,0.9,0.0,SSE,3.5,Shunyi,Siang
185,2013,3,8,16,170.0,229.0,81.0,64.0,2700.0,98.0,11.7,1002.5,-0.8,0.0,SSE,2.6,Shunyi,Siang
186,2013,3,8,17,139.0,156.0,73.0,51.0,1800.0,90.0,10.5,1002.4,-0.9,0.0,SE,3.1,Shunyi,Siang
187,2013,3,8,18,79.0,92.0,44.0,42.0,1200.0,90.0,9.2,1003.2,-1.3,0.0,SE,1.8,Shunyi,Malam
188,2013,3,8,19,58.0,88.0,33.0,41.0,1300.0,90.0,8.1,1003.0,-2.6,0.0,SSE,2.7,Shunyi,Malam
189,2013,3,8,20,90.0,104.0,37.0,61.0,1600.0,90.0,6.9,1003.1,-3.7,0.0,SSE,1.7,Shunyi,Malam
190,2013,3,8,21,90.0,113.0,42.0,67.0,1700.0,90.0,6.1,1002.5,-3.8,0.0,SSW,1.7,Shunyi,Malam
191,2013,3,8,22,79.0,80.0,47.0,70.0,1600.0,90.0,5.2,1001.6,-4.4,0.0,SSW,1.7,Shunyi,Malam
192,2013,3,8,23,89.0,93.0,54.0,82.0,1800.0,90.0,3.8,999.9,-3.3,0.0,ENE,0.7,Shunyi,Malam
193,2013,3,9,0,54.0,84.0,52.0,91.0,2100.0,90.0,2.9,998.5,-3.0,0.0,WNW,1.0,Shunyi,Malam
194,2013,3,9,1,93.0,98.0,42.0,71.0,2100.0,90.0,2.5,997.5,-3.8,0.0,SW,0.6,Shunyi,Malam
195,2013,3,9,2,64.0,93.0,,5.0,200.0,90.0,2.5,996.6,-3.8,0.0,WNW,1.7,Shunyi,Malam
196,2013,3,9,3,99.0,105.0,7.0,4.0,,90.0,1.6,995.3,-3.7,0.0,SSW,0.6,Shunyi,Malam
